t2A_X0t0	t3A_X0t1	t4A_X0t2	t5A_X0t3	t6A_X0t4	t7A_X0t5	t8A_X0t6	t2B_X1t0	t3B_X1t1	t4B_X1t2	t5B_X1t3	t6B_X1t4	t7B_X1t5	t8B_X1t6	t2C_X2t0	t3C_X2t1	t4C_X2t2	t5C_X2t3	t6C_X2t4	t7C_X2t5	t8C_X2t6	t2A_Y0t0	t3A_Y0t1	t4A_Y0t2	t5A_Y0t3	t6A_Y0t4	t7A_Y0t5	t8A_Y0t6	t2B_Y1t0	t3B_Y1t1	t4B_Y1t2	t5B_Y1t3	t6B_Y1t4	t7B_Y1t5	t8B_Y1t6	t2C_Y2t0	t3C_Y2t1	t4C_Y2t2	t5C_Y2t3	t6C_Y2t4	t7C_Y2t5	t8C_Y2t6	R0	R1	R2	R3	R4	R5	D0	D1	D2	D3	D4	D5	signedCPS1	signedCPS2	signedCPS3	signedCPS4	signedCPS5	signedCPD1	signedCPD2	signedCPD3	signedCPD4	signedCPD5	FDR_S1	FDR_S2	FDR_S3	FDR_S4	FDR_S5	FDR_D1	FDR_D2	FDR_D3	FDR_D4	FDR_D5
Ga0196617_1000906	2.88329	3.00485	3.00611	3.03038	2.92337	2.89818	2.8851	2.8739	3.02	3.02399	2.98229	2.92333	2.89781	2.90996	2.86789	3.01996	3.016	3.01189	2.96138	2.89883	2.85531	3.29793	3.36518	3.38467	3.36751	3.37671	3.37049	3.37135	3.32143	3.37925	3.37438	3.37056	3.35214	3.36803	3.36806	3.31311	3.35718	3.38304	3.33482	3.37317	3.3755	3.39701	0.22643404453213714	0.13225005271789356	0.12835845857399641	0.13000545370981334	0.13097888829106955	0.13209907627598422	0.013296189093632312	0.013296189093632312	0.013296189093632312	0.013296189093632312	0.013296189093632312	0.013296189093632312	-0.921	-0.089	0.041	0.039	0.044	-0.0	-0.0	-0.0	-0.0	-0.0	0.03788034188034188	0.6169955585165443	0.7209694782739433	0.7264363155575139	0.7120581994070834	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009060	2.84869	2.9763	2.98078	2.96233	2.85901	2.78603	2.80145	2.86856	2.97775	2.97911	2.92761	2.86076	2.82983	2.77098	2.8508	2.96601	2.96649	2.95419	2.88614	2.80405	2.78693	3.35077	3.38464	3.38731	3.38903	3.39875	3.37907	3.39967	3.3438	3.39057	3.3927	3.38274	3.39849	3.38359	3.39735	3.34801	3.38216	3.39716	3.37853	3.38739	3.38617	3.40983	0.17620571720886913	0.1001909032199301	0.09836668276703364	0.09851961400188444	0.09859716092187604	0.10092646540928377	0.009583495246225843	0.009583495246225843	0.009583495246225843	0.009583495246225843	0.009583495246225843	0.009583495246225843	-0.923	-0.06	0.021	0.015	0.068	-0.0	-0.0	-0.0	-0.0	-0.0	0.03648230088495576	0.6737734856728326	0.7883629783967535	0.8142515669515664	0.6554823438106322	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009061	2.85642	2.98176	2.97847	2.96612	2.85569	2.78961	2.82629	2.87887	2.95793	2.96469	2.90858	2.85828	2.81914	2.86686	2.85733	2.98571	2.97149	2.96894	2.87117	2.81449	2.78523	3.31101	3.35636	3.31915	3.3347	3.33172	3.29019	3.33228	3.33614	3.36676	3.28675	3.34718	3.32074	3.30909	3.30876	3.32941	3.33168	3.32625	3.32118	3.32368	3.29506	3.34816	0.11187035410480149	0.11092284693972058	0.11133870682555011	0.11124513649071231	0.1116751589032529	0.1180104533054863	0.012736247921120287	0.012736247921120287	0.012736247921120287	0.012736247921120287	0.012736247921120287	0.012736247921120287	-0.037	0.021	-0.013	0.023	0.136	-0.0	-0.0	-0.0	-0.0	-0.0	0.7332759948652113	0.7883629783967535	0.8231483748987121	0.7801637299771161	0.5472128906249999	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009062	2.88636	2.97696	2.96665	2.9698	2.89383	2.86744	2.85552	2.8976	2.9643	2.9544	2.93249	2.9129	2.87962	2.87526	2.87619	2.97535	2.96939	2.96864	2.92583	2.87671	2.82447	3.33471	3.35244	3.35879	3.34457	3.36196	3.34803	3.35178	3.34325	3.36575	3.35675	3.33645	3.3552	3.35011	3.34477	3.33816	3.35151	3.36612	3.33423	3.34779	3.34874	3.36573	0.07433165388788579	0.07376694496056871	0.07369189481504256	0.07375318187550808	0.07373465343121226	0.07375697731951165	0.007607954916274583	0.007607954916274583	0.007607954916274583	0.007607954916274583	0.007607954916274583	0.007607954916274583	-0.036	-0.006	0.003	-0.004	0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.7360277621195035	0.8529865424430638	0.862323777286543	0.8595141063619689	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009063	2.96158	3.01755	3.01032	3.02146	2.92181	2.9101	2.89869	2.95839	3.01923	3.00658	2.98725	2.95706	2.92413	2.8889	2.93622	3.02247	3.02122	3.01093	2.95835	2.9155	2.87683	3.32186	3.34997	3.35692	3.32757	3.34678	3.34024	3.34891	3.33517	3.34258	3.33619	3.3535	3.34934	3.32905	3.34642	3.32749	3.34109	3.3489	3.34575	3.32942	3.33536	3.36424	0.08415535981641184	0.08359939401336206	0.0835036924118209	0.0834777759233068	0.08359175175123933	0.08437763440741786	0.008673237017276509	0.008673237017276509	0.008673237017276509	0.008673237017276509	0.008673237017276509	0.008673237017276509	-0.02	-0.008	-0.011	0.015	0.032	-0.0	-0.0	-0.0	-0.0	-0.0	0.7930529468392336	0.8451763879128598	0.8320235925389656	0.8142515669515664	0.7478044117647054	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_1000909	2.87759	2.93125	2.9503	2.94112	2.86072	2.82683	2.76693	2.91002	2.9552	2.95482	2.93383	2.86882	2.81948	2.71256	2.85192	2.96169	2.96919	2.94019	2.85664	2.81421	2.76089	3.27455	3.30456	3.29698	3.27103	3.29544	3.27353	3.26407	3.27015	3.29066	3.28069	3.29535	3.28875	3.28865	3.26592	3.27857	3.28581	3.29449	3.27921	3.29021	3.27952	3.27236	0.05891632105960618	0.05807688311709542	0.05781288290556645	0.05774103824360333	0.05734194273034885	0.0571466051306955	0.00677512545725256	0.00677512545725256	0.00677512545725256	0.00677512545725256	0.00677512545725256	0.006778401892870651	-0.04	-0.02	-0.008	-0.021	-0.013	-0.0	-0.0	-0.0	-0.0	0.001	0.7236586888657643	0.7930529468392336	0.8451763879128598	0.7883629783967535	0.8231483748987121	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_1000921	2.93415	3.02726	3.03004	3.04445	2.93885	2.96485	2.87105	2.92358	2.97563	2.97671	3.03474	2.99862	2.99856	2.90282	2.90018	2.98531	3.00198	3.0568	2.993	2.97094	2.90244	3.14146	3.17833	3.15859	3.13301	3.19262	3.15438	3.1613	3.16983	3.15571	3.12885	3.18866	3.18469	3.14146	3.15048	3.18217	3.14947	3.17016	3.13417	3.13849	3.15509	3.19013	0.06948106360900097	0.0695203890746357	0.06963032530254569	0.0697023259242074	0.06971697826232492	0.07002753212878798	0.008944838969751385	0.008944838969751385	0.008944838969751385	0.008944838969751385	0.008944838969751385	0.008944838969751385	0.014	0.011	0.008	0.008	0.017	-0.0	-0.0	-0.0	-0.0	-0.0	0.8187050499445055	0.8320235925389656	0.8451763879128598	0.8451763879128598	0.8057251870324185	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009210	2.8131	2.90043	2.90045	2.91818	2.89188	2.89219	2.82396	2.72671	2.84884	2.86725	2.92106	2.94584	2.91966	2.91084	2.73971	2.84439	2.87494	2.94445	2.9409	2.89084	2.90498	3.1403	3.16708	3.14577	3.15577	3.19245	3.17812	3.15006	3.14038	3.15466	3.12703	3.2061	3.18292	3.16016	3.15831	3.13956	3.13814	3.15669	3.19321	3.15786	3.16454	3.17956	0.08151900548723273	0.08117806408044498	0.08187709957095342	0.07725887818325217	0.07456187909785823	0.07366255622385806	0.008861269426252509	0.008861269426252509	0.008861269426252509	0.008861269426252509	0.008861269426252509	0.008861269426252509	-0.024	0.027	-0.117	-0.099	-0.029	-0.0	-0.0	-0.0	-0.0	-0.0	0.7763721716818283	0.7652968345855395	0.5738793235972326	0.6000982604607425	0.757986481316158	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009219	2.84622	2.93342	2.93212	2.94235	2.88883	2.89879	2.84907	2.81789	2.85871	2.89791	2.93601	2.93657	2.90789	2.93582	2.79054	2.87312	2.90903	2.98043	2.94294	2.88899	2.90573	3.11946	3.1735	3.16046	3.19555	3.17887	3.18712	3.19757	3.14689	3.16165	3.14783	3.20382	3.2005	3.16877	3.18306	3.13101	3.16704	3.17663	3.20132	3.15907	3.17979	3.19764	0.10014491034120321	0.09040933005202725	0.08960332391961041	0.08592267758679695	0.08584324289723973	0.08588609671991196	0.009423969008042942	0.009423969008042942	0.009423969008042942	0.009423969008042942	0.009423969008042942	0.009423969008042942	-0.218	-0.049	-0.132	-0.022	0.013	-0.0	-0.0	-0.0	-0.0	-0.0	0.4557568467801628	0.6994359605911327	0.5515960374243258	0.7848037090827835	0.8231483748987121	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009224	2.82293	2.91388	2.89781	2.91607	2.87014	2.87273	2.83213	2.7829	2.83355	2.8837	2.92048	2.92115	2.89309	2.89083	2.74213	2.84867	2.89906	2.94722	2.92814	2.88234	2.87815	3.13334	3.17674	3.14103	3.14319	3.17212	3.14065	3.1761	3.15307	3.13039	3.14481	3.18339	3.14614	3.16437	3.161	3.15057	3.11289	3.16928	3.14671	3.15362	3.1615	3.18861	0.11571018217795456	0.11581346138328438	0.11586129958688149	0.11584188694049495	0.1159368887124254	0.11649316997134347	0.01365813375221843	0.01365813375221843	0.01365813375221843	0.01365813375221843	0.01365813375221843	0.01365813375221843	0.015	0.006	-0.015	0.012	0.03	-0.0	-0.0	-0.0	-0.0	-0.0	0.8142515669515664	0.8529865424430638	0.8142515669515664	0.8276252736666954	0.7548863871635605	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009225	2.86854	2.93333	2.92268	2.92895	2.90089	2.90773	2.84956	2.82217	2.84314	2.89425	2.94299	2.93516	2.93801	2.93597	2.79007	2.87223	2.90914	2.96558	2.94992	2.91163	2.91312	3.16512	3.21551	3.18618	3.15958	3.22201	3.1831	3.16576	3.18637	3.18707	3.1867	3.21611	3.1563	3.20221	3.16249	3.15048	3.18294	3.20157	3.17996	3.18112	3.19176	3.20943	0.07704630246453986	0.07430817233755696	0.07388667589045754	0.07375987160797842	0.07363806187575174	0.07339016951507346	0.008928953691618764	0.008928953691618764	0.008928953691618764	0.008928953691618764	0.008928953691618764	0.008928953691618764	-0.073	-0.022	-0.009	-0.013	-0.012	-0.0	-0.0	-0.0	-0.0	-0.0	0.6457590918223828	0.7848037090827835	0.8408502170767	0.8231483748987121	0.8276252736666954	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009226	2.85588	2.9353	2.93809	2.92981	2.89792	2.90927	2.84478	2.82396	2.85601	2.89201	2.93595	2.93846	2.92511	2.93956	2.79601	2.87329	2.90765	2.96915	2.94563	2.90533	2.91399	3.15245	3.18218	3.14648	3.17999	3.18772	3.15582	3.16993	3.14657	3.16352	3.13575	3.20166	3.18474	3.18287	3.15945	3.15113	3.16669	3.16173	3.19598	3.15144	3.16942	3.17817	0.055784838907171286	0.05557561206074092	0.05561657652640668	0.055305350453245736	0.05507835645697785	0.055027136480049095	0.006405431151196219	0.006405431151196219	0.006405431151196219	0.006405431151196219	0.006405431151196219	0.006405431151196219	-0.01	0.004	-0.017	-0.013	-0.004	-0.0	-0.0	-0.0	-0.0	-0.0	0.8362391214256109	0.8595141063619689	0.8057251870324185	0.8231483748987121	0.8595141063619689	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009228	2.84916	2.9175	2.93183	2.93444	2.89064	2.91876	2.86243	2.82766	2.87609	2.89587	2.94378	2.94022	2.92563	2.89552	2.80606	2.87649	2.91415	2.97186	2.93426	2.91503	2.88692	3.15318	3.18999	3.18555	3.20406	3.19737	3.18487	3.17199	3.17905	3.16009	3.1637	3.20873	3.20151	3.1893	3.18465	3.14775	3.1679	3.19347	3.18627	3.18967	3.183	3.21897	0.057623481324973067	0.057395689773665146	0.05713563692408239	0.05546467894849384	0.05511535691016546	0.05515569030862502	0.005924656016203053	0.005924656016203053	0.005924656016203053	0.005924656016203053	0.005924656016203053	0.005924656016203053	-0.012	-0.018	-0.068	-0.022	0.003	-0.0	-0.0	-0.0	-0.0	-0.0	0.8276252736666954	0.8018251427406193	0.6554823438106322	0.7848037090827835	0.862323777286543	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009230	2.88251	2.97085	2.96352	2.97859	2.9267	2.92572	2.87601	2.85007	2.92193	2.94782	2.98262	2.96154	2.95776	2.90216	2.83224	2.9324	2.95276	3.00118	2.96333	2.93538	2.9066	3.13534	3.19404	3.17176	3.1188	3.19616	3.17048	3.14323	3.13255	3.16455	3.13842	3.18754	3.18845	3.15966	3.15865	3.13103	3.14546	3.1759	3.16123	3.1688	3.16202	3.18538	0.11100685975292907	0.10411033475182965	0.10349696878765478	0.10332479446400565	0.10242221936709107	0.10166864585602277	0.012395204637552452	0.012395204637552452	0.012395204637552452	0.012395204637552452	0.012399700396877532	0.012399700396877532	-0.164	-0.038	-0.018	-0.044	-0.028	-0.0	-0.0	-0.0	0.001	-0.0	0.513068612232226	0.7298992618323921	0.8018251427406193	0.7120581994070834	0.7618017284569132	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538	0.995220297029703
Ga0196617_10009238	2.79688	2.9062	2.90028	2.91769	2.87644	2.89924	2.82527	2.782	2.83052	2.87396	2.91061	2.928	2.89767	2.89923	2.7533	2.85561	2.88802	2.94222	2.92232	2.88559	2.87493	3.17958	3.19905	3.22616	3.2259	3.22783	3.22155	3.19125	3.17484	3.20037	3.21742	3.21704	3.22226	3.22607	3.21331	3.17972	3.20499	3.22711	3.2167	3.21765	3.21721	3.20793	0.11800529833671344	0.11541686499878925	0.07022879874635878	0.06791252217598204	0.06761083167497643	0.06722855335649401	0.008796981611023732	0.008796981611023732	0.008796981611023732	0.008796981611023732	0.008796981611023732	0.008796981611023732	-0.056	-0.894	-0.076	-0.014	-0.015	-0.0	-0.0	-0.0	-0.0	-0.0	0.6834584862786223	0.05124600638977633	0.639273643092105	0.8187050499445055	0.8142515669515664	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009239	2.87456	2.91455	2.9281	2.9325	2.92815	2.92973	2.86277	2.84698	2.88538	2.90134	2.95411	2.93472	2.93973	2.9081	2.81707	2.90573	2.93259	2.9603	2.93766	2.91893	2.89807	3.18711	3.1916	3.20894	3.19918	3.22921	3.20105	3.2234	3.19142	3.18692	3.19062	3.21362	3.21901	3.22258	3.21632	3.18477	3.18728	3.22511	3.19331	3.20582	3.21235	3.23186	0.0778140167585868	0.07770622861396026	0.07769054477791534	0.07769054477791534	0.07764204026125418	0.0776803576539368	0.008178289214901963	0.008178289214901963	0.008178289214901963	0.008178289214901963	0.008178289214901963	0.008178289214901963	-0.014	-0.008	-0.0	-0.006	0.007	-0.0	-0.0	-0.0	-0.0	-0.0	0.8187050499445055	0.8451763879128598	0.8661858935641901	0.8529865424430638	0.8492449134527783	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009250	2.99183	3.04608	3.07548	3.1016	3.05942	3.03733	2.99135	2.93973	2.99185	3.04528	3.09401	3.10726	3.08115	3.04381	2.93462	2.98693	3.06835	3.11841	3.097	3.05164	3.04614	3.34487	3.35886	3.39716	3.38361	3.41179	3.39427	3.3914	3.35388	3.36113	3.38609	3.39347	3.41673	3.38644	3.38424	3.3544	3.36031	3.38441	3.38721	3.39941	3.39358	3.40264	0.10199480025685116	0.10224809100711955	0.09739464253609752	0.09291014031354541	0.07525488133591718	0.07470176663626743	0.008187429180890927	0.008187429180890927	0.008187429180890927	0.008187429180890927	0.008187429180890927	0.008187429180890927	0.033	-0.148	-0.145	-0.455	-0.031	-0.0	-0.0	-0.0	-0.0	-0.0	0.7451349120433012	0.5323073099415204	0.5350982608695651	0.2782026666666666	0.7514806099645057	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009252	2.85311	2.94081	2.9727	2.98387	2.94356	2.93363	2.88434	2.84442	2.88651	2.92467	2.97304	2.98979	2.96713	2.92646	2.84223	2.88787	2.94321	3.00001	2.98459	2.94487	2.90925	3.22475	3.2449	3.23654	3.22356	3.24719	3.23334	3.24162	3.22994	3.24454	3.2126	3.25206	3.25511	3.22935	3.22833	3.2289	3.2241	3.25062	3.24911	3.22281	3.23045	3.24593	0.07989411834503456	0.07969172677846005	0.07965534695679904	0.07957874098120596	0.07950229529280116	0.0796036029169681	0.00916528002853013	0.00916528002853013	0.00916528002853013	0.00916528002853013	0.00916528002853013	0.00916528002853013	-0.017	-0.009	-0.01	-0.008	0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.8057251870324185	0.8408502170767	0.8362391214256109	0.8451763879128598	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009253	2.818	2.94075	2.95665	2.95861	2.89508	2.91788	2.81572	2.79033	2.85142	2.88058	2.93399	2.95614	2.94461	2.94561	2.74685	2.86783	2.91701	2.96944	2.96383	2.9178	2.91994	3.14728	3.18227	3.17345	3.20537	3.21628	3.1865	3.21693	3.11765	3.17387	3.18835	3.19114	3.22753	3.21753	3.212	3.14723	3.16653	3.20511	3.17766	3.20419	3.19792	3.22944	0.1718417949441217	0.1463932884524744	0.1435342635175805	0.1425924027897428	0.14184364124130236	0.14198800587758767	0.01544464147653591	0.01544464147653591	0.01544464147653591	0.01544464147653591	0.015446881860283963	0.015446881860283963	-0.46	-0.101	-0.051	-0.043	0.023	-0.0	-0.0	-0.0	0.001	-0.0	0.2748210668467251	0.5966090368608796	0.6946225941422591	0.7152140766979821	0.7801637299771161	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538	0.995220297029703
Ga0196617_1000929	2.91164	2.99555	2.99522	3.00108	2.92744	2.93465	2.88928	2.88358	2.93191	2.94096	3.00217	2.97561	2.95879	2.96183	2.86566	2.93238	2.96861	3.03471	3.0089	2.91569	2.92892	3.23001	3.26486	3.07708	3.25303	3.20019	3.174	3.24362	3.24074	3.21028	3.16022	3.24763	3.19271	3.1881	3.20311	3.22388	3.1804	3.24269	3.22126	3.14745	3.169	3.2581	0.18416553074470607	0.18577344814857852	0.19497616491995073	0.18936356125231568	0.19305547458065014	0.2261012602324657	0.02427562920627252	0.024272625657492348	0.024269648798703764	0.024269648798703764	0.024269648798703764	0.024269648798703764	0.081	0.128	-0.099	0.095	0.351	-0.002	-0.001	-0.0	-0.0	-0.0	0.6298799660080728	0.5581870115871732	0.6000982604607425	0.6069800137835972	0.3496125518672199	0.9710849056603774	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009318	3.03038	3.09165	3.10925	3.09778	3.01321	3.00172	2.96921	2.97791	3.02715	3.0902	3.08908	3.06718	3.03139	3.03028	2.93246	3.0386	3.10783	3.12929	3.05575	3.02995	3.01932	3.24863	3.27929	3.28799	3.27604	3.21339	3.17892	3.16202	3.24242	3.29656	3.28945	3.25503	3.21455	3.19422	3.15404	3.23229	3.29237	3.28972	3.2668	3.21941	3.1836	3.16208	0.2143416255233378	0.14674533316710672	0.08812527935469844	0.0866256263520106	0.08660615480358101	0.0871137547526344	0.017345708595381405	0.017345708595381405	0.017345708595381405	0.017345708595381405	0.017345708595381405	0.017345708595381405	-0.447	-0.687	-0.062	-0.021	0.024	-0.0	-0.0	-0.0	-0.0	-0.0	0.2836832135858915	0.15062424242424252	0.6689817208271784	0.7883629783967535	0.7763721716818283	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009319	2.9163	2.93519	2.96441	2.94397	2.84253	2.78069	2.79136	2.85499	2.88751	2.94177	2.93665	2.85405	2.88003	2.81945	2.81653	2.90371	2.968	2.97792	2.8444	2.85373	2.81018	3.2192	3.26591	3.2782	3.28093	3.30625	3.28053	3.27769	3.22097	3.28226	3.27029	3.27994	3.29035	3.28103	3.28387	3.22738	3.25005	3.28456	3.27782	3.29311	3.28774	3.28804	0.17409604581810656	0.1076138254182399	0.09995734587409175	0.09913184030621443	0.0983181456958312	0.09816685088791155	0.010427812123206103	0.010427812123206103	0.010427812123206103	0.010427812123206103	0.010427812123206103	0.010427812123206103	-0.766	-0.197	-0.035	-0.038	-0.023	-0.0	-0.0	-0.0	-0.0	-0.0	0.11199520766773162	0.4744676686473259	0.739383088031102	0.7298992618323921	0.7801637299771161	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009326	2.96737	2.99649	2.98755	2.96311	2.87081	2.84761	2.86078	2.90849	2.90751	3.00024	2.9771	2.92128	2.90095	2.87817	2.85666	2.91901	3.01282	3.01657	2.90703	2.89289	2.88876	3.24053	3.2571	3.26223	3.24935	3.2843	3.23085	3.24026	3.24634	3.27761	3.23726	3.26858	3.2746	3.21873	3.24151	3.25268	3.24141	3.2829	3.23618	3.24319	3.23727	3.271	0.08493256488548616	0.08376046442664123	0.08344634670258337	0.08325184048471757	0.08317421358806923	0.08368764219122894	0.009983562345538318	0.009983562345538318	0.009983562345538318	0.009983562345538318	0.009983562345538318	0.009983562345538318	-0.05	-0.019	-0.013	-0.007	0.025	-0.0	-0.0	-0.0	-0.0	-0.0	0.6969427860696513	0.7975417058148027	0.8231483748987121	0.8492449134527783	0.772907321704046	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009330	2.93406	2.96138	2.9742	2.94314	2.82798	2.8164	2.79895	2.8803	2.88806	2.96825	2.94011	2.87116	2.87477	2.83345	2.81392	2.92521	2.98285	2.98583	2.8631	2.85409	2.83109	3.20314	3.23537	3.23956	3.23926	3.24697	3.25251	3.23682	3.19411	3.23902	3.24309	3.25057	3.23821	3.25068	3.23796	3.1916	3.23554	3.252	3.24145	3.24143	3.2505	3.24112	0.16267393127809043	0.09994300180353592	0.09543439279564286	0.09526016202021383	0.09524073672915623	0.09497087478171405	0.010971182164561053	0.010971182164561053	0.010971182164561053	0.010971182164561053	0.010971182164561053	0.010971182164561053	-0.858	-0.143	-0.011	-0.015	-0.015	-0.0	-0.0	-0.0	-0.0	-0.0	0.06461139896373055	0.5374025899280575	0.8320235925389656	0.8142515669515664	0.8142515669515664	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10009333	3.07049	3.1105	3.12287	3.11306	3.0301	3.00221	2.98845	3.02224	3.0586	3.12475	3.12141	3.07331	3.04994	2.98743	2.96731	3.07406	3.14029	3.14757	3.05889	3.0397	3.00986	3.16958	3.15644	3.19093	3.1747	3.21055	3.19761	3.16875	3.18586	3.18141	3.21907	3.21953	3.19632	3.13562	3.13074	3.18594	3.21598	3.18252	3.20083	3.15045	3.16504	3.16779	0.0752232905159822	0.07357993548928439	0.06479703746015007	0.058042020404784046	0.05658752459377236	0.05643177291981984	0.00922842956164772	0.00922842956164772	0.00922842956164772	0.00922842956164772	0.00922842956164772	0.00922842956164772	-0.051	-0.251	-0.245	-0.064	-0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.6946225941422591	0.4281205159209996	0.4332542641808806	0.6645619369369367	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
